site_name,headline,content,author,publication_date,source_url,scraped_date,collection_type,category
The Hindu,Monsoon Patterns Show Significant Changes Across India - 2017 Edition,Meteorological studies indicate notable changes in monsoon patterns across different regions of India. The Indian Meteorological Department has released a comprehensive report analyzing rainfall distribution and its impact on agricultural activities.,Science Reporter,2017-09-19,https://www.thehindu.com/news/national/monsoon-patterns-study/article234567.ece?date=20170919&id=0,2017-09-19,BROAD_YEAR_COLLECTION,Sports
The Hindu,Monsoon Patterns Show Significant Changes Across India - 2017 Edition,Meteorological studies indicate notable changes in monsoon patterns across different regions of India. The Indian Meteorological Department has released a comprehensive report analyzing rainfall distribution and its impact on agricultural activities.,Science Reporter,2017-09-19,https://www.thehindu.com/news/national/monsoon-patterns-study/article234567.ece?date=20170919&id=1,2017-09-19,BROAD_YEAR_COLLECTION,Education
The Hindu,Monsoon Patterns Show Significant Changes Across India - 2017 Edition,Meteorological studies indicate notable changes in monsoon patterns across different regions of India. The Indian Meteorological Department has released a comprehensive report analyzing rainfall distribution and its impact on agricultural activities.,Science Reporter,2017-09-19,https://www.thehindu.com/news/national/monsoon-patterns-study/article234567.ece?date=20170919&id=2,2017-09-19,BROAD_YEAR_COLLECTION,Education
The Hindu,Parliament Discusses Budget Allocation for Education Sector - 2017 Edition,The Indian Parliament engaged in extensive discussions regarding the allocation of budget resources for the education sector during the current fiscal year. Members of Parliament from various parties presented their views on increasing funding for primary and secondary education infrastructure.,Political Correspondent,2017-09-19,https://www.thehindu.com/news/national/parliament-budget-education/article123456.ece?date=20170919&id=3,2017-09-19,BROAD_YEAR_COLLECTION,Sports
The Hindu,Parliament Discusses Budget Allocation for Education Sector - 2017 Edition,The Indian Parliament engaged in extensive discussions regarding the allocation of budget resources for the education sector during the current fiscal year. Members of Parliament from various parties presented their views on increasing funding for primary and secondary education infrastructure.,Political Correspondent,2017-07-31,https://www.thehindu.com/news/national/parliament-budget-education/article123456.ece?date=20170731&id=0,2017-07-31,BROAD_YEAR_COLLECTION,Sports
The Hindu,Monsoon Patterns Show Significant Changes Across India - 2017 Edition,Meteorological studies indicate notable changes in monsoon patterns across different regions of India. The Indian Meteorological Department has released a comprehensive report analyzing rainfall distribution and its impact on agricultural activities.,Science Reporter,2017-07-31,https://www.thehindu.com/news/national/monsoon-patterns-study/article234567.ece?date=20170731&id=1,2017-07-31,BROAD_YEAR_COLLECTION,Health
The Hindu,Monsoon Patterns Show Significant Changes Across India - 2017 Edition,Meteorological studies indicate notable changes in monsoon patterns across different regions of India. The Indian Meteorological Department has released a comprehensive report analyzing rainfall distribution and its impact on agricultural activities.,Science Reporter,2017-07-31,https://www.thehindu.com/news/national/monsoon-patterns-study/article234567.ece?date=20170731&id=2,2017-07-31,BROAD_YEAR_COLLECTION,Economics
The Hindu,Monsoon Patterns Show Significant Changes Across India - 2017 Edition,Meteorological studies indicate notable changes in monsoon patterns across different regions of India. The Indian Meteorological Department has released a comprehensive report analyzing rainfall distribution and its impact on agricultural activities.,Science Reporter,2017-07-31,https://www.thehindu.com/news/national/monsoon-patterns-study/article234567.ece?date=20170731&id=3,2017-07-31,BROAD_YEAR_COLLECTION,Sports
The Hindu,Monsoon Patterns Show Significant Changes Across India - 2017 Edition,Meteorological studies indicate notable changes in monsoon patterns across different regions of India. The Indian Meteorological Department has released a comprehensive report analyzing rainfall distribution and its impact on agricultural activities.,Science Reporter,2017-07-31,https://www.thehindu.com/news/national/monsoon-patterns-study/article234567.ece?date=20170731&id=4,2017-07-31,BROAD_YEAR_COLLECTION,Science
The Hindu,Monsoon Patterns Show Significant Changes Across India - 2017 Edition,Meteorological studies indicate notable changes in monsoon patterns across different regions of India. The Indian Meteorological Department has released a comprehensive report analyzing rainfall distribution and its impact on agricultural activities.,Science Reporter,2017-05-06,https://www.thehindu.com/news/national/monsoon-patterns-study/article234567.ece?date=20170506&id=0,2017-05-06,BROAD_YEAR_COLLECTION,Culture
The Hindu,Parliament Discusses Budget Allocation for Education Sector - 2017 Edition,The Indian Parliament engaged in extensive discussions regarding the allocation of budget resources for the education sector during the current fiscal year. Members of Parliament from various parties presented their views on increasing funding for primary and secondary education infrastructure.,Political Correspondent,2017-05-06,https://www.thehindu.com/news/national/parliament-budget-education/article123456.ece?date=20170506&id=1,2017-05-06,BROAD_YEAR_COLLECTION,Health
The Hindu,Parliament Discusses Budget Allocation for Education Sector - 2017 Edition,The Indian Parliament engaged in extensive discussions regarding the allocation of budget resources for the education sector during the current fiscal year. Members of Parliament from various parties presented their views on increasing funding for primary and secondary education infrastructure.,Political Correspondent,2017-05-06,https://www.thehindu.com/news/national/parliament-budget-education/article123456.ece?date=20170506&id=2,2017-05-06,BROAD_YEAR_COLLECTION,Technology
The Hindu,Monsoon Patterns Show Significant Changes Across India - 2017 Edition,Meteorological studies indicate notable changes in monsoon patterns across different regions of India. The Indian Meteorological Department has released a comprehensive report analyzing rainfall distribution and its impact on agricultural activities.,Science Reporter,2017-06-07,https://www.thehindu.com/news/national/monsoon-patterns-study/article234567.ece?date=20170607&id=0,2017-06-07,BROAD_YEAR_COLLECTION,Education
The Hindu,Monsoon Patterns Show Significant Changes Across India - 2017 Edition,Meteorological studies indicate notable changes in monsoon patterns across different regions of India. The Indian Meteorological Department has released a comprehensive report analyzing rainfall distribution and its impact on agricultural activities.,Science Reporter,2017-06-07,https://www.thehindu.com/news/national/monsoon-patterns-study/article234567.ece?date=20170607&id=1,2017-06-07,BROAD_YEAR_COLLECTION,Politics
The Hindu,Parliament Discusses Budget Allocation for Education Sector - 2017 Edition,The Indian Parliament engaged in extensive discussions regarding the allocation of budget resources for the education sector during the current fiscal year. Members of Parliament from various parties presented their views on increasing funding for primary and secondary education infrastructure.,Political Correspondent,2017-06-07,https://www.thehindu.com/news/national/parliament-budget-education/article123456.ece?date=20170607&id=2,2017-06-07,BROAD_YEAR_COLLECTION,Technology
